sample,checkpoint_ns,predicate_ns,signal_ns,yield_ns,budget_update_ns,total_ns
763,0,375,5375,1625,1500,8875
764,0,375,5375,1750,1500,9000
765,125,375,5250,1625,1500,8875
766,125,375,5250,1750,1625,9125
767,125,375,5250,1625,1500,8875
768,0,375,5500,1625,1500,9000
769,125,500,5375,1625,1625,9250
770,125,375,5375,1625,1500,9000
771,125,375,5375,1750,1500,9125
772,125,375,5250,1625,1500,8875
773,125,500,5500,1625,1500,9250
774,0,375,5500,1625,1500,9000
775,125,500,6000,1875,1625,10125
776,125,375,5375,1750,1500,9125
777,125,375,5375,1625,1375,8875
778,125,375,5500,1625,1500,9125
779,125,500,5375,1750,1500,9250
780,125,375,5250,1625,1500,8875
781,125,375,5250,1625,1500,8875
782,125,375,5500,1625,1500,9125
783,125,375,5250,1750,1500,9000
784,125,375,5250,1625,1500,8875
785,125,375,5375,1750,1500,9125
786,125,375,5250,1625,1500,8875
787,125,375,5375,1750,1500,9125
788,0,375,5375,1625,1500,8875
789,125,375,5250,1750,1500,9000
790,125,375,5375,1625,1500,9000
791,125,375,5250,1750,1500,9000
792,125,375,5250,1625,1500,8875
793,0,375,5500,1625,1500,9000
794,0,375,5500,1750,1500,9125
795,125,375,5250,1750,1500,9000
796,125,375,5375,1750,1625,9250
797,125,375,5375,1750,1500,9125
798,0,375,5500,1750,1500,9125
799,125,375,5375,1750,1500,9125
800,125,375,5375,1750,1500,9125
801,0,375,5500,1625,1500,9000
802,125,375,5375,1750,1625,9250
803,0,375,5375,1750,1500,9000
804,125,375,5500,1750,1500,9250
805,125,500,5250,1625,1625,9125
806,0,375,5375,1625,1500,8875
807,125,375,5250,1625,1500,8875
808,125,375,5250,1625,1500,8875
809,125,375,5375,1625,1500,9000
810,125,375,5250,1625,1500,8875
811,125,375,5375,1750,1500,9125
812,125,375,5375,1625,1500,9000
813,125,375,5375,1750,1500,9125
814,125,375,5250,1625,1625,9000
815,125,375,5250,1750,1500,9000
816,125,375,5500,1625,1500,9125
817,125,375,5375,1750,1500,9125
818,125,375,5375,1750,1500,9125
819,125,375,5250,1750,1625,9125
820,0,375,5375,1750,1500,9000
821,125,375,5375,1750,1500,9125
822,125,375,5250,1625,1500,8875
823,125,375,5375,1750,1500,9125
824,0,375,5375,1625,1500,8875
825,125,375,5375,1625,1500,9000
826,0,375,5375,1625,1500,8875
827,125,375,5250,1750,1625,9125
828,0,375,5375,1625,1500,8875
829,125,375,5250,1625,1500,8875
830,125,375,5375,1750,1500,9125
831,125,375,5500,1750,1500,9250
832,125,375,5250,1750,1500,9000
833,125,375,5375,1625,1500,9000
834,125,375,5375,1750,1500,9125
835,125,375,5375,1750,1500,9125
836,0,375,5375,1750,1500,9000
837,125,500,5375,1750,1500,9250
838,125,500,5500,1625,1500,9250
839,125,375,5375,1750,1625,9250
840,125,375,5375,1625,1500,9000
841,125,375,5250,1625,1500,8875
842,125,500,5500,1750,1500,9375
843,125,375,5250,1625,1500,8875
844,125,500,5375,1625,1500,9125
845,125,375,5250,1625,1500,8875
846,125,500,5375,1750,1500,9250
847,125,375,5500,1750,1625,9375
848,0,375,5375,1750,1500,9000
849,125,375,5250,1625,1500,8875
850,125,375,5250,1750,1625,9125
851,125,375,5250,1625,1625,9000
852,125,375,5375,1625,1500,9000
853,125,375,5250,1625,1500,8875
854,125,375,5375,1625,1500,9000
855,125,375,5250,1625,1500,8875
856,125,375,5375,1625,1500,9000
857,0,375,5250,1625,1500,8750
858,125,375,5500,1750,1500,9250
859,125,375,5375,1750,1625,9250
860,125,375,5250,1625,1500,8875
861,125,500,5375,1625,1500,9125
862,125,375,5375,1625,1500,9000
863,125,375,5375,1625,1500,9000
864,125,375,5250,1625,1500,8875
865,125,375,5375,1750,1625,9250
866,125,375,5375,1750,1500,9125
867,0,375,5375,1750,1500,9000
868,125,375,5250,1625,1500,8875
869,125,375,5500,1625,1500,9125
870,125,375,5250,1750,1625,9125
871,125,375,5500,1750,1500,9250
872,125,375,5250,1625,1500,8875
873,125,375,5250,1625,1500,8875
874,125,500,5250,1625,1500,9000
875,125,375,5375,1625,1500,9000
876,125,375,5250,1625,1500,8875
877,125,375,5375,1750,1625,9250
878,0,375,5500,1750,1500,9125
879,125,375,5375,1625,1500,9000
880,0,375,5375,1625,1500,8875
881,0,375,5375,1750,1625,9125
882,125,375,5500,1750,1500,9250
883,125,375,5375,1625,1500,9000
884,125,375,5375,1750,1500,9125
885,125,375,5375,1750,1500,9125
886,125,375,5375,1750,1625,9250
887,125,375,5250,1625,1500,8875
888,125,375,5375,1625,1500,9000
889,0,375,5375,1625,1500,8875
890,125,375,5375,1625,1625,9125
891,125,375,5500,1625,1500,9125
892,125,375,5250,1625,1500,8875
893,125,375,5375,1625,1500,9000
894,125,500,5250,1625,1500,9000
895,125,375,5250,1625,1500,8875
896,125,375,5250,1750,1500,9000
897,0,375,5375,1625,1625,9000
898,125,375,5375,1750,1625,9250
899,125,500,5500,1625,1500,9250
900,125,375,5375,1750,1625,9250
901,125,375,5250,1625,1500,8875
902,125,375,5375,1625,1500,9000
903,125,375,5250,1625,1500,8875
904,125,500,6000,1875,1625,10125
905,125,375,5375,1750,1625,9250
906,0,375,5500,1750,1625,9250
907,0,375,5375,1750,1500,9000
908,125,375,5250,1750,1625,9125
909,0,375,5375,1625,1500,8875
910,0,375,5375,1625,1500,8875
911,0,375,5375,1625,1500,8875
912,125,375,5250,1750,1625,9125
913,125,375,5375,1750,1500,9125
914,125,375,5375,1750,1500,9125
915,125,375,5375,1625,1500,9000
916,125,375,5375,1750,1625,9250
917,125,375,5375,1750,1500,9125
918,125,375,5250,1750,1500,9000
919,0,375,5250,1750,1500,8875
920,125,375,5250,1625,1500,8875
921,125,375,5375,1625,1500,9000
922,125,500,5250,1750,1500,9125
923,125,375,5375,1750,1500,9125
924,0,375,5375,1750,1500,9000
925,125,375,5375,1625,1500,9000
926,125,375,5375,1625,1625,9125
927,125,375,5250,1750,1500,9000
928,125,375,5375,1625,1500,9000
929,125,375,5375,1625,1500,9000
930,125,375,5250,1625,1500,8875
931,125,375,5375,1625,1500,9000
932,125,375,5375,1625,1500,9000
933,125,375,5375,1750,1500,9125
934,125,375,5375,1750,1500,9125
935,125,500,5250,1625,1500,9000
936,125,375,5250,1750,1375,8875
937,125,375,5375,1625,1500,9000
938,125,375,5375,1750,1500,9125
939,125,375,5500,1625,1500,9125
940,125,375,5375,1625,1500,9000
941,0,375,5375,1625,1625,9000
942,125,375,5250,1625,1500,8875
943,0,375,5500,1625,1500,9000
944,125,500,5375,1625,1500,9125
945,125,375,5375,1750,1625,9250
946,0,375,5375,1750,1500,9000
947,125,375,5375,1625,1500,9000
948,125,375,5375,1625,1500,9000
949,0,375,5375,1625,1500,8875
950,125,375,5375,1625,1500,9000
951,125,375,5375,1750,1500,9125
952,125,375,5250,1625,1500,8875
953,125,375,5375,1625,1500,9000
954,0,375,5375,1750,1625,9125
955,125,375,5250,1750,1500,9000
956,125,375,5375,1750,1375,9000
957,125,375,5250,1625,1500,8875
958,125,375,5375,1750,1500,9125
959,125,375,5250,1750,1500,9000
960,125,375,5375,1750,1625,9250
961,125,375,5375,1625,1500,9000
962,125,375,5375,1625,1500,9000
963,125,375,5250,1750,1500,9000
964,125,375,5375,1750,1500,9125
965,125,375,5375,1625,1375,8875
966,125,375,5375,1625,1500,9000
967,125,375,5375,1750,1500,9125
968,125,375,5375,1750,1625,9250
969,125,375,5375,1750,1500,9125
970,125,375,5500,1625,1500,9125
971,125,375,5375,1625,1500,9000
972,125,375,5375,1625,1500,9000
973,125,375,5375,1625,1500,9000
974,125,375,5375,1750,1500,9125
975,125,375,5375,1625,1625,9125
976,125,375,5250,1625,1500,8875
977,125,500,5375,1750,1500,9250
978,125,500,5250,1625,1500,9000
979,125,375,5375,1625,1500,9000
980,125,375,5250,1750,1500,9000
981,125,500,5375,1625,1500,9125
982,125,375,5250,1625,1500,8875
983,125,375,5250,1625,1500,8875
984,125,375,5250,1625,1625,9000
985,125,375,5375,1625,1500,9000
986,125,375,5250,1625,1500,8875
987,125,375,5375,1750,1625,9250
988,125,375,5375,1625,1500,9000
989,125,375,5375,1750,1500,9125
990,125,375,5250,1625,1500,8875
991,125,375,5375,1625,1500,9000
992,125,375,5250,1625,1500,8875
993,125,375,5375,1750,1500,9125
994,125,375,5375,1625,1500,9000
995,125,375,5250,1750,1500,9000
996,0,375,5375,1625,1500,8875
997,125,375,5250,1750,1500,9000
998,125,375,5250,1750,1500,9000
999,125,375,5375,1625,1375,8875
1000,0,375,5375,1750,1500,9000
1001,125,375,5375,1750,1500,9125
1002,125,375,5250,1625,1500,8875
1003,125,375,5375,1750,1625,9250
1004,125,375,5375,1750,1625,9250
1005,0,375,5375,1625,1500,8875
1006,0,375,5375,1625,1500,8875
1007,125,375,5250,1750,1500,9000
1008,0,375,5375,1625,1500,8875
1009,125,500,5250,1625,1500,9000
1010,125,375,5250,1750,1625,9125
1011,125,375,5375,1750,1500,9125
1012,125,375,5375,1625,1500,9000
1013,125,375,5500,1750,1500,9250
1014,125,500,5375,1750,1500,9250
1015,125,375,5250,1625,1500,8875
1016,125,375,5375,1750,1625,9250
1017,125,375,5250,1625,1500,8875
1018,125,375,5500,1625,1500,9125
1019,125,375,5375,1750,1500,9125
1020,125,375,5375,1750,1500,9125
1021,125,375,5250,1625,1625,9000
1022,125,375,5375,1750,1625,9250
1023,125,375,5375,1625,1500,9000
1024,125,375,5375,1625,1500,9000
1025,0,375,5375,1625,1375,8750
1026,125,375,5250,1625,1500,8875
1027,125,375,5250,1625,1500,8875
1028,125,375,5500,1750,1500,9250
1029,125,375,5375,1750,1500,9125
1030,125,375,5375,1625,1500,9000
1031,125,375,5500,1625,1500,9125
1032,125,375,6000,2000,1625,10125
1033,125,375,5375,1625,1500,9000
1034,125,375,5375,1625,1500,9000
1035,125,375,5250,1625,1375,8750
1036,125,500,5375,1625,1500,9125
1037,125,375,5375,1625,1500,9000
1038,125,375,5250,1625,1500,8875
1039,125,375,5250,1625,1500,8875
1040,125,375,5375,1750,1500,9125
1041,125,375,5375,1625,1500,9000
1042,125,375,5375,1750,1625,9250
1043,125,375,5250,1750,1500,9000
1044,0,375,5250,1625,1500,8750
1045,125,375,5500,1625,1500,9125
1046,125,375,5250,1625,1625,9000
1047,125,375,5250,1625,1500,8875
1048,125,375,5250,1625,1625,9000
1049,0,375,5375,1750,1625,9125
1050,125,375,5250,1750,1625,9125
1051,125,375,5250,1625,1500,8875
1052,125,375,5375,1625,1500,9000
1053,125,375,5375,1750,1500,9125
1054,125,375,5375,1750,1500,9125
1055,125,375,5250,1625,1500,8875
1056,125,375,5375,1625,1500,9000
1057,125,375,5250,1625,1500,8875
1058,125,375,5250,1625,1500,8875
1059,125,375,5375,1625,1500,9000
1060,125,375,5375,1625,1500,9000
1061,0,375,5500,1625,1500,9000
1062,125,375,5375,1625,1500,9000
1063,125,375,5375,1750,1625,9250
1064,0,375,5500,1750,1625,9250
1065,125,375,5375,1625,1500,9000
1066,125,375,5375,1750,1500,9125
1067,125,375,5250,1750,1500,9000
1068,125,375,5375,1625,1500,9000
1069,125,375,5375,1625,1625,9125
1070,125,375,5250,1625,1500,8875
1071,125,375,5250,1625,1500,8875
1072,125,375,5250,1625,1500,8875
1073,125,375,5250,1750,1625,9125
1074,125,375,5250,1750,1500,9000
1075,125,375,5250,1625,1500,8875
1076,0,375,5500,1750,1625,9250
1077,0,375,5500,1625,1625,9125
1078,125,375,6375,1875,1750,10500
1079,125,375,5500,1750,1500,9250
1080,125,375,5500,1625,1500,9125
1081,125,375,5375,1750,1500,9125
1082,125,375,5375,1750,1500,9125
1083,125,500,5375,1750,1625,9375
1084,125,375,5500,1625,1500,9125
1085,125,375,5375,1625,1500,9000
1086,125,375,5500,1750,1500,9250
1087,125,375,5250,1625,1500,8875
1088,125,375,5375,1750,1625,9250
1089,125,375,5250,1625,1500,8875
1090,0,375,5375,1750,1500,9000
1091,0,375,5375,1625,1625,9000
1092,125,375,5375,1625,1500,9000
1093,125,375,5375,1625,1500,9000
1094,125,375,5250,1625,1625,9000
1095,125,375,5250,1750,1500,9000
1096,125,375,5250,1625,1500,8875
1097,125,375,5375,1625,1500,9000
1098,125,375,5375,1750,1500,9125
1099,125,375,5250,1625,1500,8875
1100,125,375,5375,1625,1500,9000
1101,125,375,5375,1625,1500,9000
1102,125,500,5250,1625,1500,9000
1103,125,500,5375,1625,1500,9125
1104,125,375,5375,1625,1500,9000
1105,125,375,5375,1750,1500,9125
1106,125,375,5250,1625,1500,8875
1107,125,375,5375,1625,1500,9000
1108,125,375,5375,1625,1500,9000
1109,125,375,5375,1625,1500,9000
1110,125,375,5375,1625,1500,9000
1111,125,375,5500,1750,1500,9250
1112,125,375,5250,1750,1500,9000
1113,125,375,5375,1625,1500,9000
1114,0,375,5250,1625,1500,8750
1115,0,375,5375,1750,1625,9125
1116,125,375,5375,1750,1500,9125
1117,125,500,5375,1625,1500,9125
1118,125,375,5375,1750,1625,9250
1119,0,375,5375,1625,1500,8875
1120,0,375,5375,1750,1500,9000
1121,125,375,5375,1750,1500,9125
1122,125,375,5375,1625,1500,9000
1123,125,375,5375,1625,1500,9000
1124,125,375,5375,1750,1625,9250
1125,125,375,5375,1750,1500,9125
1126,125,375,5375,1625,1500,9000
1127,125,375,5250,1625,1500,8875
1128,0,375,5500,1750,1500,9125
1129,125,375,5250,1625,1625,9000
1130,125,375,5375,1750,1625,9250
1131,0,375,5375,1625,1500,8875
1132,125,500,5375,1625,1500,9125
1133,125,375,5375,1750,1500,9125
1134,125,375,5375,1625,1500,9000
1135,125,500,5250,1625,1500,9000
1136,0,375,5500,1750,1500,9125
1137,125,375,5500,1750,1625,9375
1138,0,375,5375,1750,1500,9000
1139,0,375,5375,1750,1500,9000
1140,125,500,5375,1750,1500,9250
1141,125,375,5375,1625,1625,9125
1142,125,375,5375,1625,1500,9000
1143,125,375,5375,1625,1500,9000
1144,125,375,5375,1625,1500,9000
1145,125,375,5250,1625,1500,8875
1146,125,375,5375,1625,1500,9000
1147,125,375,5375,1750,1500,9125
1148,125,375,5375,1750,1625,9250
1149,125,375,5375,1625,1625,9125
1150,0,375,5375,1750,1500,9000
1151,125,375,5375,1625,1375,8875
1152,125,375,5375,1625,1500,9000
1153,125,375,5375,1750,1500,9125
1154,0,375,5250,1625,1500,8750
1155,125,375,5375,1625,1500,9000
1156,0,375,5500,1625,1625,9125
1157,125,375,5500,1750,1625,9375
1158,125,375,6000,1875,1625,10000
1159,125,375,5625,1750,1625,9500
1160,125,500,5375,1750,1625,9375
1161,125,375,5250,1625,1500,8875
1162,125,500,5375,1750,1625,9375
1163,125,375,5125,1625,1500,8750
1164,125,375,5375,1625,1500,9000
1165,125,375,5375,1750,1500,9125
1166,125,375,5250,1625,1500,8875
1167,0,375,5375,1750,1625,9125
1168,125,375,5375,1625,1500,9000
1169,125,375,5375,1625,1500,9000
1170,125,375,5375,1625,1500,9000
1171,125,375,5250,1750,1500,9000
1172,125,375,5250,1625,1500,8875
1173,125,375,5375,1625,1500,9000
1174,125,375,5375,1625,1500,9000
1175,125,500,5375,1750,1500,9250
1176,0,375,5500,1625,1500,9000
1177,125,375,5250,1625,1625,9000
1178,125,375,5375,1625,1500,9000
1179,125,375,5250,1625,1625,9000
1180,125,375,5375,1625,1500,9000
1181,125,375,5250,1750,1500,9000
1182,0,375,5375,1625,1625,9000
1183,125,375,5250,1625,1500,8875
1184,125,375,5500,1625,1500,9125
1185,125,500,5500,1625,1500,9250
1186,125,375,5375,1625,1500,9000
1187,125,375,5375,1625,1500,9000
1188,125,375,5375,1625,1500,9000
1189,125,375,5250,1625,1500,8875
1190,125,375,5250,1625,1500,8875
1191,125,375,5375,1750,1625,9250
1192,0,375,5375,1750,1625,9125
1193,0,375,5375,1750,1625,9125
1194,0,375,5375,1750,1500,9000
1195,125,500,5375,1750,1500,9250
1196,125,375,5375,1625,1500,9000
1197,125,375,5375,1750,1500,9125
1198,125,375,5375,1750,1625,9250
1199,125,375,5375,1625,1500,9000
1200,125,375,5375,1750,1500,9125
1201,125,375,5375,1625,1500,9000
1202,125,375,5250,1625,1500,8875
1203,125,500,5250,1750,1500,9125
1204,125,375,5375,1625,1500,9000
1205,125,375,5250,1625,1500,8875
1206,125,375,5500,1750,1500,9250
1207,125,375,5375,1750,1625,9250
1208,125,375,5500,1625,1500,9125
1209,125,375,5375,1625,1500,9000
1210,125,375,5375,1625,1500,9000
1211,0,375,5500,1625,1500,9000
1212,125,375,5375,1625,1500,9000
1213,0,375,5250,1625,1500,8750
1214,125,375,5250,1625,1500,8875
1215,125,375,5250,1625,1500,8875
1216,125,375,5250,1750,1500,9000
1217,125,375,5375,1750,1500,9125
1218,125,375,5375,1625,1500,9000
1219,0,375,5375,1625,1500,8875
1220,125,375,5375,1750,1625,9250
1221,125,500,5375,1750,1500,9250
1222,0,375,5500,1625,1500,9000
1223,125,375,5500,1750,1500,9250
1224,125,375,5375,1625,1500,9000
1225,125,375,5250,1625,1500,8875
1226,125,375,5250,1625,1500,8875
1227,125,375,5250,1625,1500,8875
1228,0,375,5375,1625,1375,8750
1229,125,375,5250,1625,1500,8875
1230,125,375,5375,1625,1500,9000
1231,125,375,5250,1625,1500,8875
1232,125,375,5375,1625,1500,9000
1233,125,375,5375,1625,1500,9000
1234,125,375,5375,1625,1500,9000
1235,125,375,5375,1625,1500,9000
1236,125,375,5375,1625,1500,9000
1237,125,375,5375,1750,1500,9125
1238,0,375,5250,1625,1625,8875
1239,125,375,5500,1625,1500,9125
1240,125,375,5375,1750,1625,9250
1241,125,375,5375,1625,1500,9000
1242,0,375,5375,1625,1500,8875
1243,125,375,5250,1625,1500,8875
1244,125,375,5250,1625,1500,8875
1245,125,375,5250,1625,1500,8875
1246,125,500,5250,1750,1500,9125
1247,125,500,5375,1625,1500,9125
1248,125,375,5250,1625,1500,8875
1249,125,375,5375,1750,1500,9125
1250,125,375,5250,1625,1500,8875
1251,125,375,5375,1625,1500,9000
1252,0,375,5500,1750,1625,9250
1253,125,375,5250,1625,1500,8875
1254,125,375,5375,1750,1500,9125
1255,125,375,5375,1625,1500,9000
1256,125,375,5375,1625,1500,9000
1257,125,375,5375,1625,1500,9000
1258,125,375,5250,1750,1500,9000
1259,125,375,5375,1625,1500,9000
1260,0,375,5375,1750,1625,9125
1261,125,375,5375,1625,1500,9000
1262,0,375,5375,1625,1500,8875
1263,125,375,5375,1625,1500,9000
1264,125,375,5500,1625,1500,9125
1265,125,500,5375,1625,1500,9125
1266,125,375,5375,1625,1500,9000
1267,125,500,5375,1750,1500,9250
1268,125,375,5375,1625,1500,9000
1269,0,375,5375,1625,1500,8875
1270,125,375,5250,1625,1500,8875
1271,125,375,5375,1750,1625,9250
1272,0,375,5500,1750,1625,9250
1273,125,375,5375,1625,1625,9125
1274,125,375,5375,1750,1625,9250
1275,125,375,5250,1750,1500,9000
1276,125,375,5375,1750,1500,9125
1277,125,375,5375,1625,1500,9000
1278,125,375,5375,1625,1500,9000
1279,125,375,5250,1750,1625,9125
1280,125,375,5250,1750,1500,9000
1281,125,375,5250,1625,1500,8875
1282,125,500,5375,1625,1500,9125
1283,0,375,5875,1875,1625,9750
1284,125,375,5500,1750,1500,9250
1285,125,375,5500,1750,1625,9375
1286,125,375,5375,1625,1500,9000
1287,125,375,5250,1625,1500,8875
1288,125,375,5375,1625,1500,9000
1289,125,375,5375,1625,1500,9000
1290,125,375,5375,1750,1500,9125
1291,125,375,5500,1625,1500,9125
1292,125,375,5500,1750,1625,9375
1293,125,375,5375,1625,1500,9000
1294,125,375,5250,1625,1500,8875
1295,125,375,5375,1625,1625,9125
1296,125,375,5375,1625,1500,9000
1297,125,375,5375,1750,1500,9125
1298,125,375,5375,1625,1500,9000
1299,0,375,5250,1625,1500,8750
1300,125,375,5500,1750,1500,9250
1301,125,375,5375,1750,1625,9250
1302,125,375,5375,1625,1500,9000
1303,0,375,5375,1625,1500,8875
1304,0,375,5500,1625,1500,9000
1305,125,500,5375,1750,1500,9250
1306,125,375,5250,1625,1500,8875
1307,125,375,5375,1625,1625,9125
1308,125,375,5375,1625,1500,9000
1309,125,375,5250,1750,1625,9125
1310,125,375,5375,1625,1500,9000
1311,125,500,5375,1750,1500,9250
1312,125,500,5250,1625,1500,9000
1313,125,375,5375,1625,1500,9000
1314,125,375,5375,1625,1500,9000
1315,125,375,5250,1625,1500,8875
1316,0,375,5375,1750,1500,9000
1317,125,375,5250,1750,1625,9125
1318,125,500,5375,1625,1500,9125
1319,125,375,5375,1625,1500,9000
1320,125,500,5250,1750,1500,9125
1321,125,375,5375,1625,1500,9000
1322,125,375,5375,1625,1500,9000
1323,125,500,5375,1625,1500,9125
1324,125,375,5250,1625,1500,8875
1325,125,375,5500,1750,1500,9250
1326,125,500,5500,1750,1625,9500
1327,125,375,5375,1625,1500,9000
1328,125,500,5375,1625,1500,9125
1329,125,375,5250,1625,1500,8875
1330,125,375,5375,1750,1625,9250
1331,0,375,5375,1750,1500,9000
1332,125,375,5375,1625,1500,9000
1333,125,500,5375,1750,1625,9375
1334,125,375,5375,1625,1500,9000
1335,0,375,5500,1625,1500,9000
1336,0,375,5500,1625,1500,9000
1337,125,375,5375,1750,1625,9250
1338,125,375,5375,1750,1500,9125
1339,125,375,5375,1625,1500,9000
1340,125,375,5500,1625,1500,9125
1341,125,500,5375,1750,1500,9250
1342,125,375,5375,1750,1625,9250
1343,0,375,5375,1750,1625,9125
1344,125,375,5375,1750,1500,9125
1345,0,375,5375,1625,1500,8875
1346,125,375,5500,1625,1500,9125
1347,125,375,5250,1625,1500,8875
1348,0,375,5500,1625,1500,9000
1349,125,500,5375,1625,1625,9250
1350,125,375,5375,1750,1625,9250
1351,125,375,5250,1625,1500,8875
1352,125,375,5375,1625,1625,9125
1353,125,375,5375,1750,1500,9125
1354,125,500,5375,1625,1500,9125
1355,125,500,5375,1625,1500,9125
1356,125,500,5375,1625,1625,9250
1357,0,375,5375,1625,1500,8875
1358,125,375,5375,1625,1500,9000
1359,125,375,5375,1625,1500,9000
1360,125,375,5375,1750,1500,9125
1361,125,375,5375,1750,1500,9125
1362,125,375,5250,1625,1500,8875
1363,125,500,5500,1625,1500,9250
1364,125,375,5375,1625,1500,9000
1365,125,375,5250,1750,1625,9125
1366,0,375,5375,1625,1500,8875
1367,125,500,5375,1750,1500,9250
1368,125,375,5375,1625,1500,9000
1369,125,375,5375,1625,1500,9000
1370,125,375,5250,1750,1500,9000
1371,125,375,5375,1750,1500,9125
1372,125,375,5250,1625,1500,8875
1373,125,375,5250,1625,1500,8875
1374,125,375,5250,1625,1500,8875
1375,125,375,5250,1625,1500,8875
1376,125,375,5375,1750,1500,9125
1377,125,375,5250,1625,1500,8875
1378,125,500,5375,1625,1500,9125
1379,125,375,5375,1750,1500,9125
1380,125,375,5375,1625,1500,9000
1381,125,500,5375,1625,1500,9125
1382,125,375,5250,1625,1500,8875
1383,125,375,5375,1750,1500,9125
1384,125,375,5375,1625,1500,9000
1385,125,375,5375,1750,1500,9125
1386,125,375,5375,1625,1500,9000
1387,125,375,5250,1625,1500,8875
1388,125,500,5250,1625,1500,9000
1389,125,500,5250,1750,1625,9250
1390,125,375,5375,1750,1625,9250
1391,125,375,5250,1625,1500,8875
1392,125,375,5250,1625,1500,8875
1393,0,375,5375,1625,1500,8875
1394,125,375,5250,1625,1500,8875
1395,0,375,5375,1625,1500,8875
1396,125,375,5375,1625,1500,9000
1397,125,375,5375,1625,1500,9000
1398,125,375,5375,1750,1625,9250
1399,0,375,5375,1625,1625,9000
1400,125,375,5250,1625,1500,8875
1401,0,375,5500,1625,1500,9000
1402,0,375,5375,1750,1500,9000
1403,125,375,5375,1625,1500,9000
1404,125,500,5375,1625,1500,9125
1405,125,375,5375,1750,1500,9125
