t_s,victim,c_obs,rampart_full,ratio,violation
15334.86,fmref,753477.0,727400.933,1.0358,True
15335.23,cosf,58775.0,59951.826,0.9804,False
15347.46,test3,870638266.0,877025267.452,0.9927,False
15347.81,jfdctint,21509.0,25117.031,0.8564,False
15348.17,fac,6596.5,2439.197,2.7044,True
15348.57,fir2dim,32513.5,14991.022,2.1689,True
15348.96,fmref,773754.0,727400.933,1.0637,True
15349.33,cosf,51024.5,59951.826,0.8511,False
15362.5,test3,876710193.0,877025267.452,0.9996,False
15362.86,jfdctint,17735.5,25117.031,0.7061,False
15363.23,fac,927.0,2439.197,0.38,False
15363.58,fir2dim,26379.5,14991.022,1.7597,True
15363.97,fmref,756423.5,727400.933,1.0399,True
15364.32,cosf,33606.0,59951.826,0.5606,False
15377.07,test3,876575084.5,877025267.452,0.9995,False
15377.43,jfdctint,24281.0,25117.031,0.9667,False
15377.79,fac,1250.5,2439.197,0.5127,False
15378.15,fir2dim,31680.0,14991.022,2.1133,True
15378.54,fmref,741227.5,727400.933,1.019,True
15378.9,cosf,32049.0,59951.826,0.5346,False
15391.09,test3,867865984.5,877025267.452,0.9896,False
15391.49,jfdctint,30301.0,25117.031,1.2064,True
15391.86,fac,3430.0,2439.197,1.4062,True
15392.25,fir2dim,39431.5,14991.022,2.6303,True
15392.65,fmref,731204.0,727400.933,1.0052,True
15393.02,cosf,36965.5,59951.826,0.6166,False
15405.89,test3,881959024.5,877025267.452,1.0056,True
15406.28,jfdctint,26444.0,25117.031,1.0528,True
15406.63,fac,971.5,2439.197,0.3983,False
15406.99,fir2dim,29382.0,14991.022,1.96,True
15407.39,fmref,731455.0,727400.933,1.0056,True
15407.75,cosf,57690.5,59951.826,0.9623,False
15420.87,test3,880037483.0,877025267.452,1.0034,True
15421.23,jfdctint,37195.0,25117.031,1.4809,True
15421.59,fac,1070.5,2439.197,0.4389,False
15421.98,fir2dim,33116.5,14991.022,2.2091,True
15422.38,fmref,751010.5,727400.933,1.0325,True
15422.74,cosf,31941.5,59951.826,0.5328,False
15435.81,test3,876089035.5,877025267.452,0.9989,False
15436.18,jfdctint,34863.5,25117.031,1.388,True
15436.58,fac,7564.0,2439.197,3.101,True
15436.97,fir2dim,32687.0,14991.022,2.1804,True
15437.36,fmref,736759.5,727400.933,1.0129,True
15437.72,cosf,51106.0,59951.826,0.8525,False
15450.32,test3,885930343.5,877025267.452,1.0102,True
15450.69,jfdctint,10891.0,25117.031,0.4336,False
15451.05,fac,9692.5,2439.197,3.9736,True
15451.41,fir2dim,17071.0,14991.022,1.1387,True
15451.8,fmref,732441.5,727400.933,1.0069,True
15452.15,cosf,32710.0,59951.826,0.5456,False
15464.53,test3,877870664.5,877025267.452,1.001,True
15464.92,jfdctint,25357.0,25117.031,1.0096,True
15465.28,fac,3804.0,2439.197,1.5595,True
15465.68,fir2dim,27744.0,14991.022,1.8507,True
15466.07,fmref,745230.0,727400.933,1.0245,True
15466.46,cosf,57092.0,59951.826,0.9523,False
15479.4,test3,877940553.5,877025267.452,1.001,True
15480.15,jfdctint,8847.5,25117.031,0.3523,False
15480.56,fac,1646.0,2439.197,0.6748,False
15480.93,fir2dim,19514.5,14991.022,1.3017,True
15481.35,fmref,733021.0,727400.933,1.0077,True
15481.77,cosf,70956.0,59951.826,1.1836,True
15494.52,test3,873165414.5,877025267.452,0.9956,False
15494.88,jfdctint,35244.0,25117.031,1.4032,True
15495.27,fac,9523.0,2439.197,3.9042,True
15495.64,fir2dim,16877.0,14991.022,1.1258,True
15496.03,fmref,747794.0,727400.933,1.028,True
15496.4,cosf,39970.5,59951.826,0.6667,False
15509.09,test3,872369723.5,877025267.452,0.9947,False
15509.49,jfdctint,25095.5,25117.031,0.9991,False
15509.93,fac,3117.5,2439.197,1.2781,True
15510.32,fir2dim,27866.0,14991.022,1.8588,True
15510.71,fmref,734600.0,727400.933,1.0099,True
15511.06,cosf,51404.5,59951.826,0.8574,False
15523.85,test3,882113475.0,877025267.452,1.0058,True
15524.2,jfdctint,8645.5,25117.031,0.3442,False
15524.59,fac,780.0,2439.197,0.3198,False
15524.97,fir2dim,19229.0,14991.022,1.2827,True
15525.35,fmref,736030.0,727400.933,1.0119,True
15525.71,cosf,39961.5,59951.826,0.6666,False
15538.56,test3,879527699.0,877025267.452,1.0029,True
15538.92,jfdctint,22542.0,25117.031,0.8975,False
15539.28,fac,1273.0,2439.197,0.5219,False
15539.67,fir2dim,24693.5,14991.022,1.6472,True
15540.06,fmref,736271.5,727400.933,1.0122,True
15540.43,cosf,51362.5,59951.826,0.8567,False
15554.02,test3,880190154.5,877025267.452,1.0036,True
15554.38,jfdctint,30855.5,25117.031,1.2285,True
15554.73,fac,3538.0,2439.197,1.4505,True
15555.12,fir2dim,23855.0,14991.022,1.5913,True
15555.51,fmref,747084.0,727400.933,1.0271,True
15555.88,cosf,49137.5,59951.826,0.8196,False
15568.87,test3,876541772.5,877025267.452,0.9994,False
15569.24,jfdctint,9920.5,25117.031,0.395,False
15569.64,fac,12147.0,2439.197,4.9799,True
15570.06,fir2dim,15775.5,14991.022,1.0523,True
15570.45,fmref,741440.0,727400.933,1.0193,True
15570.81,cosf,32969.0,59951.826,0.5499,False
15583.3,test3,871797554.0,877025267.452,0.994,False
15583.66,jfdctint,10456.5,25117.031,0.4163,False
15584.02,fac,5593.0,2439.197,2.293,True
15584.37,fir2dim,24528.0,14991.022,1.6362,True
15584.77,fmref,746930.0,727400.933,1.0268,True
15585.14,cosf,48307.5,59951.826,0.8058,False
15597.63,test3,886496847.5,877025267.452,1.0108,True
15598.0,jfdctint,12912.0,25117.031,0.5141,False
15598.36,fac,5696.0,2439.197,2.3352,True
15598.71,fir2dim,26414.5,14991.022,1.762,True
15599.09,fmref,733905.5,727400.933,1.0089,True
15599.47,cosf,56072.0,59951.826,0.9353,False
15612.47,test3,879496336.5,877025267.452,1.0028,True
15612.83,jfdctint,23016.0,25117.031,0.9164,False
15613.23,fac,11022.5,2439.197,4.5189,True
15613.63,fir2dim,39163.0,14991.022,2.6124,True
15614.02,fmref,737613.5,727400.933,1.014,True
15614.38,cosf,32811.0,59951.826,0.5473,False
15627.13,test3,879197142.0,877025267.452,1.0025,True
15627.49,jfdctint,11078.0,25117.031,0.4411,False
15627.87,fac,6059.0,2439.197,2.484,True
15628.23,fir2dim,16978.0,14991.022,1.1325,True
15628.64,fmref,753963.5,727400.933,1.0365,True
15629.0,cosf,31942.0,59951.826,0.5328,False
15641.49,test3,873091874.5,877025267.452,0.9955,False
15641.88,jfdctint,26520.5,25117.031,1.0559,True
15642.25,fac,1068.5,2439.197,0.4381,False
15642.62,fir2dim,14195.0,14991.022,0.9469,False
15643.02,fmref,748710.5,727400.933,1.0293,True
15643.39,cosf,33343.0,59951.826,0.5562,False
15656.19,test3,876864099.5,877025267.452,0.9998,False
15656.56,jfdctint,25793.0,25117.031,1.0269,True
15656.92,fac,1746.5,2439.197,0.716,False
15657.28,fir2dim,15078.0,14991.022,1.0058,True
15657.68,fmref,749034.5,727400.933,1.0297,True
15658.04,cosf,46004.5,59951.826,0.7674,False
15671.74,test3,881904673.0,877025267.452,1.0056,True
15672.09,jfdctint,8850.0,25117.031,0.3524,False
15672.49,fac,5577.0,2439.197,2.2864,True
15672.88,fir2dim,39805.0,14991.022,2.6553,True
15673.28,fmref,736126.0,727400.933,1.012,True
15673.64,cosf,53234.0,59951.826,0.8879,False
15686.55,test3,875358958.0,877025267.452,0.9981,False
15686.91,jfdctint,32146.0,25117.031,1.2798,True
15687.29,fac,4882.0,2439.197,2.0015,True
15687.69,fir2dim,28778.5,14991.022,1.9197,True
15688.1,fmref,743843.0,727400.933,1.0226,True
15688.46,cosf,35447.0,59951.826,0.5913,False
15701.19,test3,873251758.5,877025267.452,0.9957,False
15701.56,jfdctint,29042.0,25117.031,1.1563,True
15701.91,fac,10257.5,2439.197,4.2053,True
15702.3,fir2dim,26447.0,14991.022,1.7642,True
15702.68,fmref,736567.5,727400.933,1.0126,True
15703.07,cosf,68772.5,59951.826,1.1471,True
15716.14,test3,882367520.5,877025267.452,1.0061,True
15716.54,jfdctint,28679.5,25117.031,1.1418,True
15716.9,fac,7984.0,2439.197,3.2732,True
15717.3,fir2dim,34824.0,14991.022,2.323,True
15717.68,fmref,736138.5,727400.933,1.012,True
15718.05,cosf,39645.5,59951.826,0.6613,False
15730.37,test3,874294266.5,877025267.452,0.9969,False
15730.73,jfdctint,23231.0,25117.031,0.9249,False
15731.1,fac,8724.5,2439.197,3.5768,True
15732.19,fir2dim,14387.5,14991.022,0.9597,False
15732.59,fmref,753472.5,727400.933,1.0358,True
15732.99,cosf,52978.0,59951.826,0.8837,False
15746.08,test3,880414630.0,877025267.452,1.0039,True
15746.44,jfdctint,9539.0,25117.031,0.3798,False
15746.81,fac,8516.5,2439.197,3.4915,True
15747.17,fir2dim,20761.5,14991.022,1.3849,True
15747.56,fmref,737636.5,727400.933,1.0141,True
15747.92,cosf,48817.5,59951.826,0.8143,False
15760.96,test3,883288627.0,877025267.452,1.0071,True
15761.32,jfdctint,22595.0,25117.031,0.8996,False
15761.68,fac,2581.5,2439.197,1.0583,True
15762.07,fir2dim,27843.0,14991.022,1.8573,True
15762.47,fmref,746597.0,727400.933,1.0264,True
15762.84,cosf,32687.0,59951.826,0.5452,False
15776.1,test3,890795112.0,877025267.452,1.0157,True
15776.49,jfdctint,31191.0,25117.031,1.2418,True
15776.85,fac,6158.5,2439.197,2.5248,True
15777.24,fir2dim,29402.0,14991.022,1.9613,True
15777.62,fmref,741415.5,727400.933,1.0193,True
15777.98,cosf,35985.5,59951.826,0.6002,False
15790.89,test3,884654928.5,877025267.452,1.0087,True
15791.25,jfdctint,15327.5,25117.031,0.6102,False
15791.61,fac,3211.0,2439.197,1.3164,True
15791.99,fir2dim,21016.5,14991.022,1.4019,True
15792.4,fmref,741565.0,727400.933,1.0195,True
15792.76,cosf,50347.0,59951.826,0.8398,False
15805.44,test3,871847183.5,877025267.452,0.9941,False
15805.81,jfdctint,25302.5,25117.031,1.0074,True
15806.17,fac,9895.5,2439.197,4.0569,True
15806.55,fir2dim,15172.0,14991.022,1.0121,True
15806.93,fmref,733598.0,727400.933,1.0085,True
15807.3,cosf,54318.0,59951.826,0.906,False
15820.55,test3,883847457.5,877025267.452,1.0078,True
15820.91,jfdctint,24985.0,25117.031,0.9947,False
15821.28,fac,1363.0,2439.197,0.5588,False
15821.65,fir2dim,14772.5,14991.022,0.9854,False
15822.03,fmref,725991.5,727400.933,0.9981,False
15822.39,cosf,53237.5,59951.826,0.888,False
15834.72,test3,871861877.5,877025267.452,0.9941,False
15835.09,jfdctint,11633.5,25117.031,0.4632,False
15835.47,fac,6815.0,2439.197,2.794,True
15835.84,fir2dim,43155.0,14991.022,2.8787,True
15836.22,fmref,736144.0,727400.933,1.012,True
15836.58,cosf,49941.5,59951.826,0.833,False
15848.95,test3,875311127.0,877025267.452,0.998,False
15849.31,jfdctint,29121.5,25117.031,1.1594,True
15849.67,fac,1049.0,2439.197,0.4301,False
15850.04,fir2dim,20633.5,14991.022,1.3764,True
15850.4,fmref,665865.0,727400.933,0.9154,False
15850.78,cosf,49200.5,59951.826,0.8207,False
15864.64,test3,887110255.0,877025267.452,1.0115,True
15865.01,jfdctint,9862.5,25117.031,0.3927,False
15865.38,fac,2461.0,2439.197,1.0089,True
15865.74,fir2dim,33006.0,14991.022,2.2017,True
15866.13,fmref,751158.0,727400.933,1.0327,True
15866.52,cosf,54451.0,59951.826,0.9082,False
15879.89,test3,887656028.5,877025267.452,1.0121,True
15880.25,jfdctint,24905.0,25117.031,0.9916,False
15880.6,fac,1798.0,2439.197,0.7371,False
15880.96,fir2dim,29658.5,14991.022,1.9784,True
15881.34,fmref,756188.0,727400.933,1.0396,True
15881.7,cosf,53524.0,59951.826,0.8928,False
15894.09,test3,878798127.0,877025267.452,1.002,True
15894.45,jfdctint,34832.5,25117.031,1.3868,True
15894.82,fac,5776.5,2439.197,2.3682,True
15895.19,fir2dim,17577.5,14991.022,1.1725,True
15895.59,fmref,763673.0,727400.933,1.0499,True
15895.95,cosf,50273.5,59951.826,0.8386,False
15908.3,test3,880118901.0,877025267.452,1.0035,True
15908.68,jfdctint,30859.5,25117.031,1.2286,True
15909.03,fac,5457.5,2439.197,2.2374,True
15909.39,fir2dim,35466.0,14991.022,2.3658,True
15909.79,fmref,749629.0,727400.933,1.0306,True
15910.15,cosf,48411.5,59951.826,0.8075,False
15923.58,test3,884327150.5,877025267.452,1.0083,True
15923.95,jfdctint,10209.5,25117.031,0.4065,False
15924.31,fac,9053.0,2439.197,3.7115,True
15924.68,fir2dim,14975.5,14991.022,0.999,False
15925.07,fmref,733687.0,727400.933,1.0086,True
15925.45,cosf,55028.0,59951.826,0.9179,False
15937.64,test3,878873324.5,877025267.452,1.0021,True
15938.0,jfdctint,31405.0,25117.031,1.2503,True
15938.34,fac,693.5,2439.197,0.2843,False
15938.7,fir2dim,13879.0,14991.022,0.9258,False
15939.1,fmref,755176.0,727400.933,1.0382,True
15939.47,cosf,31920.5,59951.826,0.5324,False
15952.29,test3,878752377.0,877025267.452,1.002,True
15952.7,jfdctint,32022.0,25117.031,1.2749,True
15953.06,fac,1438.5,2439.197,0.5897,False
15953.46,fir2dim,33073.5,14991.022,2.2062,True
15953.86,fmref,741097.5,727400.933,1.0188,True
15954.25,cosf,55477.0,59951.826,0.9254,False
15967.11,test3,877124621.0,877025267.452,1.0001,True
15967.46,jfdctint,8722.5,25117.031,0.3473,False
15967.82,fac,4328.5,2439.197,1.7746,True
15968.18,fir2dim,45100.0,14991.022,3.0085,True
15968.57,fmref,736139.0,727400.933,1.012,True
15968.97,cosf,56466.0,59951.826,0.9419,False
15981.91,test3,881202470.0,877025267.452,1.0048,True
15982.27,jfdctint,24959.0,25117.031,0.9937,False
15982.67,fac,10992.5,2439.197,4.5066,True
15983.08,fir2dim,13921.0,14991.022,0.9286,False
15984.21,fmref,760775.0,727400.933,1.0459,True
15984.59,cosf,32843.0,59951.826,0.5478,False
15997.58,test3,870850996.5,877025267.452,0.993,False
15997.94,jfdctint,21537.0,25117.031,0.8575,False
15998.31,fac,7715.0,2439.197,3.1629,True
15998.69,fir2dim,25915.0,14991.022,1.7287,True
15999.09,fmref,748448.5,727400.933,1.0289,True
15999.48,cosf,57650.0,59951.826,0.9616,False
16012.74,test3,885970673.5,877025267.452,1.0102,True
16013.11,jfdctint,10381.0,25117.031,0.4133,False
16013.48,fac,7399.0,2439.197,3.0334,True
16013.85,fir2dim,28039.0,14991.022,1.8704,True
16014.23,fmref,740462.0,727400.933,1.018,True
16014.59,cosf,45009.5,59951.826,0.7508,False
16027.77,test3,881118338.5,877025267.452,1.0047,True
16028.13,jfdctint,23509.5,25117.031,0.936,False
16028.49,fac,10444.5,2439.197,4.2819,True
16028.86,fir2dim,23751.5,14991.022,1.5844,True
16029.25,fmref,735096.0,727400.933,1.0106,True
16029.63,cosf,52326.0,59951.826,0.8728,False
16041.97,test3,880451539.5,877025267.452,1.0039,True
16042.33,jfdctint,22046.5,25117.031,0.8778,False
16042.69,fac,1220.0,2439.197,0.5002,False
16043.05,fir2dim,15139.5,14991.022,1.0099,True
16043.44,fmref,748054.5,727400.933,1.0284,True
16043.81,cosf,32094.5,59951.826,0.5353,False
16057.32,test3,879906520.0,877025267.452,1.0033,True
16057.68,jfdctint,11504.0,25117.031,0.458,False
16058.09,fac,1871.5,2439.197,0.7673,False
16058.49,fir2dim,25434.0,14991.022,1.6966,True
16059.07,fmref,732953.5,727400.933,1.0076,True
16059.44,cosf,42354.5,59951.826,0.7065,False
16073.99,test3,862401343.0,877025267.452,0.9833,False
16074.35,jfdctint,42887.0,25117.031,1.7075,True
16074.72,fac,1961.5,2439.197,0.8042,False
16075.09,fir2dim,18123.5,14991.022,1.209,True
16075.49,fmref,750141.5,727400.933,1.0313,True
16075.85,cosf,32604.0,59951.826,0.5438,False
16088.25,test3,875854049.5,877025267.452,0.9987,False
16088.61,jfdctint,36403.5,25117.031,1.4494,True
16089.0,fac,7559.0,2439.197,3.099,True
16089.37,fir2dim,25799.0,14991.022,1.721,True
16089.77,fmref,734220.5,727400.933,1.0094,True
16090.12,cosf,33664.5,59951.826,0.5615,False
16103.12,test3,881224171.0,877025267.452,1.0048,True
16103.49,jfdctint,9284.0,25117.031,0.3696,False
16103.84,fac,7684.5,2439.197,3.1504,True
16104.21,fir2dim,13892.0,14991.022,0.9267,False
16104.61,fmref,739960.0,727400.933,1.0173,True
16105.01,cosf,49991.0,59951.826,0.8339,False
16118.13,test3,880763692.5,877025267.452,1.0043,True
16118.49,jfdctint,25740.0,25117.031,1.0248,True
16118.86,fac,995.5,2439.197,0.4081,False
16119.26,fir2dim,45016.5,14991.022,3.0029,True
16119.66,fmref,734022.5,727400.933,1.0091,True
16120.06,cosf,63330.5,59951.826,1.0564,True
16132.92,test3,893622898.0,877025267.452,1.0189,True
16133.28,jfdctint,16492.0,25117.031,0.6566,False
16133.65,fac,5857.5,2439.197,2.4014,True
16134.01,fir2dim,15650.5,14991.022,1.044,True
16134.41,fmref,745225.5,727400.933,1.0245,True
16134.77,cosf,44718.5,59951.826,0.7459,False
16147.07,test3,874096624.0,877025267.452,0.9967,False
16147.45,jfdctint,37849.5,25117.031,1.5069,True
16147.81,fac,7389.5,2439.197,3.0295,True
16148.17,fir2dim,14200.0,14991.022,0.9472,False
16148.59,fmref,752756.0,727400.933,1.0349,True
16148.98,cosf,65478.5,59951.826,1.0922,True
16161.88,test3,877514029.5,877025267.452,1.0006,True
16162.26,jfdctint,30090.0,25117.031,1.198,True
16162.64,fac,7274.5,2439.197,2.9823,True
16163.01,fir2dim,15041.0,14991.022,1.0033,True
16163.4,fmref,757164.0,727400.933,1.0409,True
16163.78,cosf,38849.5,59951.826,0.648,False
16176.7,test3,878657249.5,877025267.452,1.0019,True
16177.06,jfdctint,25927.5,25117.031,1.0323,True
16177.46,fac,6824.0,2439.197,2.7976,True
16177.83,fir2dim,29655.5,14991.022,1.9782,True
16178.21,fmref,742902.5,727400.933,1.0213,True
16178.57,cosf,50095.5,59951.826,0.8356,False
16191.1,test3,879399078.0,877025267.452,1.0027,True
16191.46,jfdctint,22692.0,25117.031,0.9035,False
16191.82,fac,6558.0,2439.197,2.6886,True
16192.18,fir2dim,14605.5,14991.022,0.9743,False
16192.6,fmref,746816.0,727400.933,1.0267,True
16192.98,cosf,62054.0,59951.826,1.0351,True
16205.37,test3,873885626.0,877025267.452,0.9964,False
16205.74,jfdctint,10003.0,25117.031,0.3983,False
16206.1,fac,3686.0,2439.197,1.5112,True
16206.46,fir2dim,15030.0,14991.022,1.0026,True
16206.83,fmref,678477.5,727400.933,0.9327,False
16207.2,cosf,33418.0,59951.826,0.5574,False
16220.3,test3,893572524.0,877025267.452,1.0189,True
16220.66,jfdctint,12734.0,25117.031,0.507,False
16221.05,fac,8513.0,2439.197,3.4901,True
16221.45,fir2dim,45873.0,14991.022,3.06,True
16221.84,fmref,734083.5,727400.933,1.0092,True
16222.21,cosf,51467.5,59951.826,0.8585,False
16234.71,test3,882362204.0,877025267.452,1.0061,True
16235.12,jfdctint,29697.0,25117.031,1.1823,True
16236.14,fac,1429.5,2439.197,0.5861,False
16236.5,fir2dim,14154.0,14991.022,0.9442,False
16236.91,fmref,742718.5,727400.933,1.0211,True
16237.35,cosf,44695.0,59951.826,0.7455,False
16249.63,test3,875149720.5,877025267.452,0.9979,False
16250.0,jfdctint,8436.5,25117.031,0.3359,False
16250.39,fac,9445.0,2439.197,3.8722,True
16250.79,fir2dim,29154.0,14991.022,1.9448,True
16251.19,fmref,762740.0,727400.933,1.0486,True
16251.55,cosf,32850.5,59951.826,0.5479,False
16263.92,test3,879733991.0,877025267.452,1.0031,True
16264.28,jfdctint,18032.0,25117.031,0.7179,False
16264.64,fac,1596.5,2439.197,0.6545,False
16265.05,fir2dim,27852.5,14991.022,1.8579,True
16265.44,fmref,772004.0,727400.933,1.0613,True
16265.81,cosf,49300.0,59951.826,0.8223,False
16278.91,test3,884590319.0,877025267.452,1.0086,True
16279.27,jfdctint,14582.5,25117.031,0.5806,False
16279.65,fac,4185.5,2439.197,1.7159,True
16280.01,fir2dim,13706.5,14991.022,0.9143,False
16280.39,fmref,739762.5,727400.933,1.017,True
16280.75,cosf,32100.5,59951.826,0.5354,False
16293.14,test3,875557632.0,877025267.452,0.9983,False
16293.5,jfdctint,37156.5,25117.031,1.4793,True
16293.87,fac,1287.5,2439.197,0.5278,False
16294.23,fir2dim,14006.5,14991.022,0.9343,False
16294.61,fmref,736284.5,727400.933,1.0122,True
16295.0,cosf,71547.0,59951.826,1.1934,True
16308.38,test3,869785176.0,877025267.452,0.9917,False
16308.74,jfdctint,12043.0,25117.031,0.4795,False
16309.14,fac,8838.5,2439.197,3.6235,True
16309.52,fir2dim,34450.5,14991.022,2.2981,True
16309.9,fmref,740031.0,727400.933,1.0174,True
16310.26,cosf,48873.5,59951.826,0.8152,False
16322.68,test3,878470381.5,877025267.452,1.0016,True
16323.04,jfdctint,38119.0,25117.031,1.5177,True
16323.4,fac,6022.5,2439.197,2.4691,True
16323.77,fir2dim,14530.5,14991.022,0.9693,False
16324.17,fmref,742948.0,727400.933,1.0214,True
16324.53,cosf,52272.5,59951.826,0.8719,False
16336.86,test3,877380157.0,877025267.452,1.0004,True
16337.23,jfdctint,21514.0,25117.031,0.8566,False
16337.59,fac,4608.5,2439.197,1.8894,True
16337.96,fir2dim,15035.5,14991.022,1.003,True
16338.34,fmref,742461.5,727400.933,1.0207,True
16338.7,cosf,49169.0,59951.826,0.8201,False
16351.15,test3,876895275.5,877025267.452,0.9999,False
16351.53,jfdctint,13509.5,25117.031,0.5379,False
16351.89,fac,6878.0,2439.197,2.8198,True
16352.29,fir2dim,30760.5,14991.022,2.0519,True
16352.69,fmref,760626.5,727400.933,1.0457,True
16353.05,cosf,50408.5,59951.826,0.8408,False
