t_s,release,victim,injected,c_obs,rampart_full,deadline_miss,shield_recovered
27204.38,2569,fmref,False,736830.0,727400.933,True,
27204.76,2570,cosf,False,32065.5,59951.826,False,
27265.1,2571,test3,False,886134633.0,877025267.452,True,
27265.47,2572,jfdctint,False,9157.5,25117.031,False,
27265.85,2573,fac,False,1062.0,2439.197,False,
27266.27,2574,fir2dim,False,13250.0,14991.022,False,
27266.81,2575,fmref,False,746386.0,727400.933,True,
27267.19,2576,cosf,False,31995.5,59951.826,False,
27328.76,2577,test3,False,891559466.0,877025267.452,True,
27329.13,2578,jfdctint,False,9107.5,25117.031,False,
27329.5,2579,fac,False,918.5,2439.197,False,
27329.89,2580,fir2dim,False,13977.0,14991.022,False,
27330.43,2581,fmref,False,742718.5,727400.933,True,
27330.82,2582,cosf,False,32327.0,59951.826,False,
27390.97,2583,test3,False,883645683.5,877025267.452,True,
27391.35,2584,jfdctint,False,9065.5,25117.031,False,
27391.73,2585,fac,False,937.5,2439.197,False,
27392.14,2586,fir2dim,False,13378.0,14991.022,False,
27392.58,2587,fmref,False,679706.0,727400.933,False,
27392.97,2588,cosf,False,31744.0,59951.826,False,
27455.04,2589,test3,False,881787511.5,877025267.452,True,
27455.42,2590,jfdctint,False,9475.5,25117.031,False,
27455.79,2591,fac,False,1012.0,2439.197,False,
27456.17,2592,fir2dim,False,13804.5,14991.022,False,
27456.72,2593,fmref,False,739903.0,727400.933,True,
27457.1,2594,cosf,False,31850.5,59951.826,False,
27518.34,2595,test3,False,878126879.5,877025267.452,True,
27518.71,2596,jfdctint,False,9039.5,25117.031,False,
27519.08,2597,fac,False,691.0,2439.197,False,
27519.46,2598,fir2dim,False,13740.5,14991.022,False,
27519.98,2599,fmref,False,738759.5,727400.933,True,
27520.36,2600,cosf,False,32037.5,59951.826,False,
27579.44,2601,test3,False,874397326.0,877025267.452,False,
27579.82,2602,jfdctint,False,9120.5,25117.031,False,
27580.19,2603,fac,False,1070.5,2439.197,False,
27580.59,2604,fir2dim,False,14079.5,14991.022,False,
27581.11,2605,fmref,False,738515.0,727400.933,True,
27581.49,2606,cosf,False,31912.5,59951.826,False,
27643.19,2607,test3,False,897949046.5,877025267.452,True,
27643.57,2608,jfdctint,False,8762.5,25117.031,False,
27643.95,2609,fac,False,1020.0,2439.197,False,
27644.32,2610,fir2dim,False,13412.0,14991.022,False,
27644.86,2611,fmref,False,738763.0,727400.933,True,
27645.24,2612,cosf,False,32310.0,59951.826,False,
27709.77,2613,test3,False,940258597.0,877025267.452,True,
27710.15,2614,jfdctint,False,8939.0,25117.031,False,
27710.52,2615,fac,False,938.0,2439.197,False,
27710.93,2616,fir2dim,False,13200.5,14991.022,False,
27711.45,2617,fmref,False,742590.5,727400.933,True,
27711.83,2618,cosf,False,31863.0,59951.826,False,
27774.21,2619,test3,False,927882381.5,877025267.452,True,
27774.59,2620,jfdctint,False,9103.5,25117.031,False,
27775.06,2621,fac,False,894.5,2439.197,False,
27775.46,2622,fir2dim,False,13067.0,14991.022,False,
27775.99,2623,fmref,False,734628.0,727400.933,True,
27776.37,2624,cosf,False,32066.5,59951.826,False,
27840.0,2625,test3,False,928438400.5,877025267.452,True,
27840.37,2626,jfdctint,False,9152.5,25117.031,False,
27840.75,2627,fac,False,936.5,2439.197,False,
27841.13,2628,fir2dim,False,13459.5,14991.022,False,
27841.66,2629,fmref,False,743590.0,727400.933,True,
27842.05,2630,cosf,False,32016.5,59951.826,False,
27903.6,2631,test3,False,883076346.5,877025267.452,True,
27903.98,2632,jfdctint,False,9319.0,25117.031,False,
27904.35,2633,fac,False,1146.0,2439.197,False,
27904.75,2634,fir2dim,False,13177.5,14991.022,False,
27905.28,2635,fmref,False,746836.0,727400.933,True,
27905.66,2636,cosf,False,31882.5,59951.826,False,
27967.05,2637,test3,False,922862542.0,877025267.452,True,
27967.4,2638,jfdctint,False,8579.5,25117.031,False,
27967.77,2639,fac,False,966.0,2439.197,False,
27968.15,2640,fir2dim,False,13498.5,14991.022,False,
27968.69,2641,fmref,False,740740.0,727400.933,True,
27969.07,2642,cosf,False,32231.0,59951.826,False,
28031.03,2643,test3,False,899704527.0,877025267.452,True,
28031.41,2644,jfdctint,False,9204.0,25117.031,False,
28031.79,2645,fac,False,1096.0,2439.197,False,
28032.17,2646,fir2dim,False,13639.5,14991.022,False,
28032.71,2647,fmref,False,735821.5,727400.933,True,
28033.1,2648,cosf,False,32267.5,59951.826,False,
28098.27,2649,test3,False,940529666.5,877025267.452,True,
28098.65,2650,jfdctint,False,9207.5,25117.031,False,
28099.03,2651,fac,False,857.0,2439.197,False,
28099.44,2652,fir2dim,False,13193.5,14991.022,False,
28099.98,2653,fmref,False,751510.5,727400.933,True,
28100.35,2654,cosf,False,31947.0,59951.826,False,
28163.46,2655,test3,False,935041241.0,877025267.452,True,
28163.83,2656,jfdctint,False,8740.0,25117.031,False,
28164.2,2657,fac,False,985.5,2439.197,False,
28164.58,2658,fir2dim,False,13680.5,14991.022,False,
28165.12,2659,fmref,False,739800.5,727400.933,True,
28166.48,2660,cosf,False,31261.5,59951.826,False,
28225.47,2661,test3,False,897790027.0,877025267.452,True,
28225.85,2662,jfdctint,False,9123.0,25117.031,False,
28226.22,2663,fac,False,1139.5,2439.197,False,
28226.64,2664,fir2dim,False,13138.0,14991.022,False,
28227.17,2665,fmref,False,748970.5,727400.933,True,
28227.58,2666,cosf,False,31801.5,59951.826,False,
28287.73,2667,test3,False,876901401.5,877025267.452,False,
28288.11,2668,jfdctint,False,9147.5,25117.031,False,
28288.49,2669,fac,False,972.5,2439.197,False,
28288.87,2670,fir2dim,False,13726.5,14991.022,False,
28289.42,2671,fmref,False,743620.0,727400.933,True,
28289.8,2672,cosf,False,32148.5,59951.826,False,
28353.51,2673,test3,False,941403732.0,877025267.452,True,
28353.91,2674,jfdctint,False,9207.0,25117.031,False,
28354.33,2675,fac,False,1098.5,2439.197,False,
28355.46,2676,fir2dim,False,13254.0,14991.022,False,
28355.98,2677,fmref,False,725951.0,727400.933,False,
28356.62,2678,cosf,False,31238.0,59951.826,False,
28418.22,2679,test3,False,912029606.0,877025267.452,True,
28418.6,2680,jfdctint,False,8632.5,25117.031,False,
28419.14,2681,fac,False,758.5,2439.197,False,
28419.72,2682,fir2dim,False,12891.5,14991.022,False,
28420.32,2683,fmref,False,731547.0,727400.933,True,
28420.79,2684,cosf,False,31398.0,59951.826,False,
28479.59,2685,test3,False,871612016.0,877025267.452,False,
28479.96,2686,jfdctint,False,9156.0,25117.031,False,
28480.36,2687,fac,False,769.0,2439.197,False,
28481.48,2688,fir2dim,False,13324.0,14991.022,False,
28482.1,2689,fmref,False,738014.5,727400.933,True,
28482.8,2690,cosf,False,31291.0,59951.826,False,
28541.22,2691,test3,False,877312317.5,877025267.452,True,
28541.59,2692,jfdctint,False,8702.0,25117.031,False,
28542.0,2693,fac,False,1091.0,2439.197,False,
28542.39,2694,fir2dim,False,13796.0,14991.022,False,
28542.95,2695,fmref,False,742116.0,727400.933,True,
28543.36,2696,cosf,False,31646.5,59951.826,False,
28606.79,2697,test3,False,918806489.5,877025267.452,True,
28607.48,2698,jfdctint,False,8997.5,25117.031,False,
28607.86,2699,fac,False,1028.5,2439.197,False,
28608.25,2700,fir2dim,False,13201.0,14991.022,False,
28608.96,2701,fmref,False,734618.5,727400.933,True,
28609.35,2702,cosf,False,31968.0,59951.826,False,
28671.53,2703,test3,False,891243278.0,877025267.452,True,
28672.1,2704,jfdctint,False,8821.5,25117.031,False,
28672.48,2705,fac,False,942.0,2439.197,False,
28672.91,2706,fir2dim,False,13028.0,14991.022,False,
28673.45,2707,fmref,False,739729.0,727400.933,True,
28673.82,2708,cosf,False,32307.5,59951.826,False,
28738.9,2709,test3,False,938516616.5,877025267.452,True,
28739.28,2710,jfdctint,False,9223.0,25117.031,False,
28739.67,2711,fac,False,1126.0,2439.197,False,
28740.06,2712,fir2dim,False,12939.5,14991.022,False,
28740.6,2713,fmref,False,743727.0,727400.933,True,
28740.98,2714,cosf,False,32091.5,59951.826,False,
28802.31,2715,test3,False,893703805.5,877025267.452,True,
28802.68,2716,jfdctint,False,9290.5,25117.031,False,
28803.05,2717,fac,False,801.0,2439.197,False,
28803.43,2718,fir2dim,False,13654.0,14991.022,False,
28803.96,2719,fmref,False,741214.5,727400.933,True,
28804.35,2720,cosf,False,31826.5,59951.826,False,
28868.5,2721,test3,False,960322315.0,877025267.452,True,
28868.88,2722,jfdctint,False,8777.5,25117.031,False,
28869.25,2723,fac,False,979.5,2439.197,False,
28869.63,2724,fir2dim,False,13567.0,14991.022,False,
28870.15,2725,fmref,False,747339.0,727400.933,True,
28870.53,2726,cosf,False,32330.0,59951.826,False,
28930.65,2727,test3,False,889180394.0,877025267.452,True,
28931.02,2728,jfdctint,False,9184.0,25117.031,False,
28931.39,2729,fac,False,760.0,2439.197,False,
28931.77,2730,fir2dim,False,13516.0,14991.022,False,
28932.31,2731,fmref,False,740977.5,727400.933,True,
28932.68,2732,cosf,False,32390.5,59951.826,False,
28992.68,2733,test3,False,877483854.5,877025267.452,True,
28993.06,2734,jfdctint,False,8975.0,25117.031,False,
28993.43,2735,fac,False,1020.5,2439.197,False,
28993.84,2736,fir2dim,False,13471.5,14991.022,False,
28994.37,2737,fmref,False,745407.5,727400.933,True,
28994.75,2738,cosf,False,31995.5,59951.826,False,
29054.26,2739,test3,False,881720113.0,877025267.452,True,
29054.64,2740,jfdctint,False,9162.5,25117.031,False,
29055.01,2741,fac,False,1031.0,2439.197,False,
29055.39,2742,fir2dim,False,13306.0,14991.022,False,
29055.92,2743,fmref,False,743042.0,727400.933,True,
29056.51,2744,cosf,False,31291.5,59951.826,False,
29117.48,2745,test3,False,882531420.5,877025267.452,True,
29117.86,2746,jfdctint,False,9269.5,25117.031,False,
29118.24,2747,fac,False,987.0,2439.197,False,
29118.64,2748,fir2dim,False,13020.0,14991.022,False,
29119.17,2749,fmref,False,742283.5,727400.933,True,
29119.56,2750,cosf,False,31615.0,59951.826,False,
29181.07,2751,test3,False,897906526.0,877025267.452,True,
29181.45,2752,jfdctint,False,9406.0,25117.031,False,
29181.81,2753,fac,False,770.5,2439.197,False,
29182.21,2754,fir2dim,False,13321.5,14991.022,False,
29182.74,2755,fmref,False,739266.5,727400.933,True,
29183.12,2756,cosf,False,31821.5,59951.826,False,
29244.94,2757,test3,False,890349595.0,877025267.452,True,
29245.31,2758,jfdctint,False,9102.0,25117.031,False,
29245.69,2759,fac,False,948.0,2439.197,False,
29246.09,2760,fir2dim,False,13095.5,14991.022,False,
29246.62,2761,fmref,False,742667.0,727400.933,True,
29247.0,2762,cosf,False,31967.0,59951.826,False,
29310.1,2763,test3,False,922357372.5,877025267.452,True,
29310.48,2764,jfdctint,False,9191.0,25117.031,False,
29310.85,2765,fac,False,1003.0,2439.197,False,
29311.23,2766,fir2dim,False,13380.0,14991.022,False,
29311.76,2767,fmref,False,737646.5,727400.933,True,
29312.15,2768,cosf,False,31753.0,59951.826,False,
29374.58,2769,test3,False,915842512.5,877025267.452,True,
29374.95,2770,jfdctint,False,9197.5,25117.031,False,
29375.35,2771,fac,False,1065.0,2439.197,False,
29375.75,2772,fir2dim,False,13273.0,14991.022,False,
29376.3,2773,fmref,False,739012.5,727400.933,True,
29376.69,2774,cosf,False,31871.0,59951.826,False,
29438.48,2775,test3,False,913398714.5,877025267.452,True,
29438.86,2776,jfdctint,False,9305.0,25117.031,False,
29439.24,2777,fac,False,748.0,2439.197,False,
29439.64,2778,fir2dim,False,13083.0,14991.022,False,
29440.18,2779,fmref,False,745932.5,727400.933,True,
29440.56,2780,cosf,False,32090.5,59951.826,False,
29501.25,2781,test3,False,883098052.0,877025267.452,True,
29501.63,2782,jfdctint,False,9090.5,25117.031,False,
29502.0,2783,fac,False,1178.0,2439.197,False,
29502.4,2784,fir2dim,False,13213.5,14991.022,False,
29502.93,2785,fmref,False,736537.0,727400.933,True,
29503.3,2786,cosf,False,32201.0,59951.826,False,
29562.55,2787,test3,False,875893499.0,877025267.452,False,
29562.92,2788,jfdctint,False,9071.5,25117.031,False,
29563.29,2789,fac,False,723.5,2439.197,False,
29563.69,2790,fir2dim,False,13147.5,14991.022,False,
29564.21,2791,fmref,False,735896.5,727400.933,True,
29564.59,2792,cosf,False,31967.5,59951.826,False,
29623.33,2793,test3,False,874875458.0,877025267.452,False,
29623.71,2794,jfdctint,False,9196.0,25117.031,False,
29624.08,2795,fac,False,697.5,2439.197,False,
29624.45,2796,fir2dim,False,13662.5,14991.022,False,
29624.97,2797,fmref,False,743315.0,727400.933,True,
29625.42,2798,cosf,False,31850.0,59951.826,False,
29685.75,2799,test3,False,891252128.0,877025267.452,True,
29686.13,2800,jfdctint,False,9073.0,25117.031,False,
29686.49,2801,fac,False,758.5,2439.197,False,
29686.87,2802,fir2dim,False,13917.0,14991.022,False,
29687.42,2803,fmref,False,746016.0,727400.933,True,
29687.8,2804,cosf,False,31436.5,59951.826,False,
29747.37,2805,test3,False,873942205.5,877025267.452,False,
29747.74,2806,jfdctint,False,8620.5,25117.031,False,
29748.12,2807,fac,False,908.0,2439.197,False,
29748.52,2808,fir2dim,False,13430.0,14991.022,False,
29749.06,2809,fmref,False,739477.0,727400.933,True,
29749.45,2810,cosf,False,31858.0,59951.826,False,
29812.22,2811,test3,False,926259161.5,877025267.452,True,
29812.6,2812,jfdctint,False,9231.5,25117.031,False,
29812.99,2813,fac,False,927.0,2439.197,False,
29813.39,2814,fir2dim,False,13141.0,14991.022,False,
29813.93,2815,fmref,False,757104.5,727400.933,True,
29814.32,2816,cosf,False,32663.0,59951.826,False,
29879.64,2817,test3,False,969892886.0,877025267.452,True,
29880.02,2818,jfdctint,False,9106.5,25117.031,False,
29880.39,2819,fac,False,936.0,2439.197,False,
29880.77,2820,fir2dim,False,13895.5,14991.022,False,
29881.3,2821,fmref,False,738874.0,727400.933,True,
29881.68,2822,cosf,False,31318.5,59951.826,False,
29942.31,2823,test3,False,885442698.5,877025267.452,True,
29942.69,2824,jfdctint,False,8947.0,25117.031,False,
29943.07,2825,fac,False,906.0,2439.197,False,
29943.46,2826,fir2dim,False,12966.0,14991.022,False,
29943.99,2827,fmref,False,735949.5,727400.933,True,
29944.36,2828,cosf,False,31803.0,59951.826,False,
30003.38,2829,test3,False,879777677.5,877025267.452,True,
30003.75,2830,jfdctint,False,8635.0,25117.031,False,
30004.13,2831,fac,False,905.0,2439.197,False,
30004.5,2832,fir2dim,False,13065.0,14991.022,False,
30005.03,2833,fmref,False,739515.0,727400.933,True,
30005.42,2834,cosf,False,33150.0,59951.826,False,
30065.94,2835,test3,False,884014489.5,877025267.452,True,
30066.31,2836,jfdctint,False,9371.5,25117.031,False,
30066.69,2837,fac,False,972.5,2439.197,False,
30067.09,2838,fir2dim,False,12910.5,14991.022,False,
30067.63,2839,fmref,False,742000.5,727400.933,True,
30068.02,2840,cosf,False,31985.5,59951.826,False,
30128.51,2841,test3,False,885406644.0,877025267.452,True,
30128.89,2842,jfdctint,False,9320.0,25117.031,False,
30129.27,2843,fac,False,870.0,2439.197,False,
30129.65,2844,fir2dim,False,13541.0,14991.022,False,
30130.17,2845,fmref,False,739978.0,727400.933,True,
30130.56,2846,cosf,False,32039.5,59951.826,False,
30191.87,2847,test3,False,906080023.0,877025267.452,True,
30192.24,2848,jfdctint,False,9112.5,25117.031,False,
30192.62,2849,fac,False,903.5,2439.197,False,
30193.02,2850,fir2dim,False,12888.0,14991.022,False,
30193.55,2851,fmref,False,741267.0,727400.933,True,
30193.93,2852,cosf,False,31847.5,59951.826,False,
30253.22,2853,test3,False,900365610.5,877025267.452,True,
30253.6,2854,jfdctint,False,8849.0,25117.031,False,
30253.98,2855,fac,False,944.5,2439.197,False,
30254.38,2856,fir2dim,False,13202.5,14991.022,False,
30254.92,2857,fmref,False,743093.0,727400.933,True,
30255.3,2858,cosf,False,31793.0,59951.826,False,
30315.86,2859,test3,False,890490730.5,877025267.452,True,
30316.23,2860,jfdctint,False,8731.0,25117.031,False,
30316.6,2861,fac,False,735.0,2439.197,False,
30317.0,2862,fir2dim,False,13326.0,14991.022,False,
30317.55,2863,fmref,False,731952.0,727400.933,True,
30317.93,2864,cosf,False,31632.5,59951.826,False,
30382.21,2865,test3,False,935560769.0,877025267.452,True,
30382.58,2866,jfdctint,False,9108.0,25117.031,False,
30382.97,2867,fac,False,970.5,2439.197,False,
30383.36,2868,fir2dim,False,13746.0,14991.022,False,
30383.91,2869,fmref,False,743421.5,727400.933,True,
30384.29,2870,cosf,False,31943.0,59951.826,False,
30446.49,2871,test3,False,904553003.0,877025267.452,True,
30446.86,2872,jfdctint,False,9117.5,25117.031,False,
30447.24,2873,fac,False,943.0,2439.197,False,
30447.63,2874,fir2dim,False,13853.0,14991.022,False,
30448.16,2875,fmref,False,747421.5,727400.933,True,
30448.54,2876,cosf,False,31655.0,59951.826,False,
30509.42,2877,test3,False,882644125.5,877025267.452,True,
30509.8,2878,jfdctint,False,8987.0,25117.031,False,
30510.17,2879,fac,False,930.0,2439.197,False,
30510.56,2880,fir2dim,False,13686.0,14991.022,False,
30511.11,2881,fmref,False,736947.0,727400.933,True,
30511.49,2882,cosf,False,32128.0,59951.826,False,
30570.98,2883,test3,False,865245099.0,877025267.452,False,
30571.36,2884,jfdctint,False,8690.0,25117.031,False,
30571.74,2885,fac,False,1000.5,2439.197,False,
30572.14,2886,fir2dim,False,13199.5,14991.022,False,
30572.69,2887,fmref,False,746672.5,727400.933,True,
30573.06,2888,cosf,False,31824.0,59951.826,False,
30633.44,2889,test3,False,875609271.5,877025267.452,False,
30633.82,2890,jfdctint,False,9115.5,25117.031,False,
30634.2,2891,fac,False,955.5,2439.197,False,
30634.59,2892,fir2dim,False,13827.0,14991.022,False,
30635.13,2893,fmref,False,742964.0,727400.933,True,
30635.51,2894,cosf,False,31937.5,59951.826,False,
30694.29,2895,test3,False,874514495.5,877025267.452,False,
30694.66,2896,jfdctint,False,9262.0,25117.031,False,
30695.04,2897,fac,False,949.5,2439.197,False,
30695.45,2898,fir2dim,False,13141.0,14991.022,False,
30695.97,2899,fmref,False,747082.5,727400.933,True,
30696.35,2900,cosf,False,32069.5,59951.826,False,
30757.25,2901,test3,False,909003437.5,877025267.452,True,
30757.63,2902,jfdctint,False,9166.5,25117.031,False,
30758.0,2903,fac,False,982.5,2439.197,False,
30758.38,2904,fir2dim,False,13618.5,14991.022,False,
30758.9,2905,fmref,False,740625.5,727400.933,True,
30759.28,2906,cosf,False,32044.0,59951.826,False,
30821.34,2907,test3,False,915223764.0,877025267.452,True,
30821.72,2908,jfdctint,False,9148.5,25117.031,False,
30822.09,2909,fac,False,1039.5,2439.197,False,
30822.51,2910,fir2dim,False,13570.5,14991.022,False,
30823.05,2911,fmref,False,746863.0,727400.933,True,
30823.43,2912,cosf,False,32035.0,59951.826,False,
30883.61,2913,test3,False,877384541.0,877025267.452,True,
30883.98,2914,jfdctint,False,8772.0,25117.031,False,
30884.36,2915,fac,False,1061.0,2439.197,False,
30884.73,2916,fir2dim,False,13137.5,14991.022,False,
30885.26,2917,fmref,False,742078.5,727400.933,True,
30885.63,2918,cosf,False,31446.5,59951.826,False,
30944.75,2919,test3,False,884240751.5,877025267.452,True,
30945.13,2920,jfdctint,False,9229.5,25117.031,False,
30945.5,2921,fac,False,729.5,2439.197,False,
30945.88,2922,fir2dim,False,13604.5,14991.022,False,
30946.41,2923,fmref,False,742424.5,727400.933,True,
30946.79,2924,cosf,False,32086.0,59951.826,False,
31008.47,2925,test3,False,924046705.0,877025267.452,True,
31008.85,2926,jfdctint,False,9102.5,25117.031,False,
31009.22,2927,fac,False,836.0,2439.197,False,
31009.6,2928,fir2dim,False,13557.5,14991.022,False,
31010.12,2929,fmref,False,738148.0,727400.933,True,
31010.5,2930,cosf,False,32374.5,59951.826,False,
31071.38,2931,test3,False,903203423.0,877025267.452,True,
31071.76,2932,jfdctint,False,9064.5,25117.031,False,
31072.14,2933,fac,False,1048.5,2439.197,False,
31072.53,2934,fir2dim,False,13251.0,14991.022,False,
31073.06,2935,fmref,False,743811.5,727400.933,True,
31073.44,2936,cosf,False,31772.5,59951.826,False,
31133.97,2937,test3,False,873813470.0,877025267.452,False,
31134.35,2938,jfdctint,False,9337.5,25117.031,False,
31134.73,2939,fac,False,863.0,2439.197,False,
31135.14,2940,fir2dim,False,13004.5,14991.022,False,
31135.68,2941,fmref,False,743807.0,727400.933,True,
31136.06,2942,cosf,False,31252.0,59951.826,False,
31195.65,2943,test3,False,882383913.5,877025267.452,True,
31196.03,2944,jfdctint,False,9196.5,25117.031,False,
31196.4,2945,fac,False,937.0,2439.197,False,
31196.81,2946,fir2dim,False,13028.0,14991.022,False,
31197.33,2947,fmref,False,739580.5,727400.933,True,
31197.71,2948,cosf,False,32074.0,59951.826,False,
31256.69,2949,test3,False,877145426.0,877025267.452,True,
31257.06,2950,jfdctint,False,9277.0,25117.031,False,
31257.44,2951,fac,False,978.0,2439.197,False,
31257.85,2952,fir2dim,False,13132.0,14991.022,False,
31258.39,2953,fmref,False,744431.5,727400.933,True,
31258.77,2954,cosf,False,32029.5,59951.826,False,
31317.94,2955,test3,False,878196366.5,877025267.452,True,
31318.32,2956,jfdctint,False,9122.5,25117.031,False,
31318.69,2957,fac,False,834.5,2439.197,False,
31319.08,2958,fir2dim,False,13664.5,14991.022,False,
31319.62,2959,fmref,False,738854.0,727400.933,True,
31319.99,2960,cosf,False,31972.0,59951.826,False,
31381.07,2961,test3,False,875748418.5,877025267.452,False,
31381.44,2962,jfdctint,False,9121.0,25117.031,False,
31381.81,2963,fac,False,745.5,2439.197,False,
31382.24,2964,fir2dim,False,13105.5,14991.022,False,
31382.77,2965,fmref,False,738131.0,727400.933,True,
31383.16,2966,cosf,False,32351.0,59951.826,False,
31443.98,2967,test3,False,882305430.5,877025267.452,True,
31444.36,2968,jfdctint,False,8739.0,25117.031,False,
31444.74,2969,fac,False,1169.5,2439.197,False,
31445.14,2970,fir2dim,False,13135.5,14991.022,False,
31445.67,2971,fmref,False,738103.5,727400.933,True,
31446.06,2972,cosf,False,31890.5,59951.826,False,
31507.12,2973,test3,False,896030902.0,877025267.452,True,
31507.5,2974,jfdctint,False,8719.0,25117.031,False,
31507.87,2975,fac,False,657.5,2439.197,False,
31508.26,2976,fir2dim,False,12898.5,14991.022,False,
31508.8,2977,fmref,False,737620.0,727400.933,True,
31509.18,2978,cosf,False,32134.5,59951.826,False,
31568.64,2979,test3,False,888430617.5,877025267.452,True,
31569.02,2980,jfdctint,False,8814.0,25117.031,False,
31569.4,2981,fac,False,717.5,2439.197,False,
31569.93,2982,fir2dim,False,13455.0,14991.022,False,
31570.45,2983,fmref,False,733831.5,727400.933,True,
31570.83,2984,cosf,False,31882.5,59951.826,False,
31628.98,2985,test3,False,875323160.5,877025267.452,False,
31629.35,2986,jfdctint,False,8972.0,25117.031,False,
31629.74,2987,fac,False,702.5,2439.197,False,
31630.21,2988,fir2dim,False,13666.5,14991.022,False,
31631.81,2989,fmref,False,742795.0,727400.933,True,
31632.45,2990,cosf,False,30990.5,59951.826,False,
31691.87,2991,test3,False,880733240.0,877025267.452,True,
31692.25,2992,jfdctint,False,9207.0,25117.031,False,
31692.62,2993,fac,False,934.5,2439.197,False,
31693.0,2994,fir2dim,False,13363.5,14991.022,False,
31693.54,2995,fmref,False,731566.0,727400.933,True,
31694.49,2996,cosf,False,32095.5,59951.826,False,
31758.12,2997,test3,False,909741637.5,877025267.452,True,
31758.5,2998,jfdctint,False,9145.0,25117.031,False,
31758.95,2999,fac,False,910.5,2439.197,False,
31759.49,3000,fir2dim,True,15074.5,14991.022,True,
31760.04,3001,fmref,False,740536.5,727400.933,True,False
31760.42,3002,cosf,False,31980.0,59951.826,False,
31820.95,3003,test3,False,890717465.0,877025267.452,True,
31821.35,3004,jfdctint,False,9255.5,25117.031,False,
31821.8,3005,fac,False,896.0,2439.197,False,
31822.2,3006,fir2dim,False,13346.5,14991.022,False,
31822.76,3007,fmref,False,741494.5,727400.933,True,
31823.14,3008,cosf,False,31902.0,59951.826,False,
31884.1,3009,test3,False,901686351.5,877025267.452,True,
31884.47,3010,jfdctint,False,8983.0,25117.031,False,
31884.94,3011,fac,False,721.0,2439.197,False,
31885.36,3012,fir2dim,False,13225.0,14991.022,False,
31885.89,3013,fmref,False,737873.0,727400.933,True,
31886.27,3014,cosf,False,32057.0,59951.826,False,
31949.45,3015,test3,False,904475038.0,877025267.452,True,
31950.0,3016,jfdctint,False,9139.5,25117.031,False,
31950.42,3017,fac,False,926.5,2439.197,False,
31950.95,3018,fir2dim,False,13872.5,14991.022,False,
31951.48,3019,fmref,False,746825.0,727400.933,True,
31951.86,3020,cosf,False,31982.5,59951.826,False,
32017.78,3021,test3,False,932808437.5,877025267.452,True,
32018.16,3022,jfdctint,False,9187.0,25117.031,False,
32018.55,3023,fac,False,1028.0,2439.197,False,
32018.97,3024,fir2dim,False,12945.5,14991.022,False,
32019.5,3025,fmref,False,741372.5,727400.933,True,
32020.2,3026,cosf,False,31776.5,59951.826,False,
32080.11,3027,test3,False,873270374.5,877025267.452,False,
32080.49,3028,jfdctint,False,9130.5,25117.031,False,
32080.88,3029,fac,False,782.0,2439.197,False,
32081.27,3030,fir2dim,False,13260.0,14991.022,False,
32081.81,3031,fmref,False,750867.5,727400.933,True,
32082.19,3032,cosf,False,32116.0,59951.826,False,
32141.18,3033,test3,False,872236180.5,877025267.452,False,
32141.56,3034,jfdctint,False,9060.5,25117.031,False,
32142.0,3035,fac,False,743.0,2439.197,False,
32142.42,3036,fir2dim,False,13361.0,14991.022,False,
32142.94,3037,fmref,False,738903.5,727400.933,True,
32143.32,3038,cosf,False,32056.0,59951.826,False,
32203.93,3039,test3,False,892644885.0,877025267.452,True,
32204.3,3040,jfdctint,False,8826.5,25117.031,False,
32204.68,3041,fac,False,863.5,2439.197,False,
32205.07,3042,fir2dim,False,13751.0,14991.022,False,
32205.61,3043,fmref,False,741146.5,727400.933,True,
32205.99,3044,cosf,False,31673.0,59951.826,False,
32268.15,3045,test3,False,892102240.5,877025267.452,True,
32268.52,3046,jfdctint,False,9274.0,25117.031,False,
32268.9,3047,fac,False,867.5,2439.197,False,
32269.44,3048,fir2dim,False,13703.5,14991.022,False,
32270.17,3049,fmref,False,716407.5,727400.933,False,
32270.9,3050,cosf,False,31511.5,59951.826,False,
32332.54,3051,test3,False,877521961.0,877025267.452,True,
32332.91,3052,jfdctint,False,8823.0,25117.031,False,
32333.29,3053,fac,False,967.0,2439.197,False,
32333.68,3054,fir2dim,False,13859.5,14991.022,False,
32334.2,3055,fmref,False,744750.0,727400.933,True,
32334.6,3056,cosf,False,31960.5,59951.826,False,
32394.24,3057,test3,False,881357172.5,877025267.452,True,
32394.63,3058,jfdctint,False,9167.0,25117.031,False,
32395.0,3059,fac,False,761.5,2439.197,False,
32395.38,3060,fir2dim,False,13497.0,14991.022,False,
32395.91,3061,fmref,False,745839.0,727400.933,True,
32396.29,3062,cosf,False,32308.5,59951.826,False,
32456.66,3063,test3,False,888365365.5,877025267.452,True,
32457.05,3064,jfdctint,False,9073.0,25117.031,False,
32457.42,3065,fac,False,776.0,2439.197,False,
32457.79,3066,fir2dim,False,13529.5,14991.022,False,
32458.32,3067,fmref,False,738155.0,727400.933,True,
32458.69,3068,cosf,False,32132.0,59951.826,False,
32523.83,3069,test3,False,956006893.0,877025267.452,True,
32524.22,3070,jfdctint,False,9392.0,25117.031,False,
32524.59,3071,fac,False,1175.5,2439.197,False,
32524.97,3072,fir2dim,False,13650.5,14991.022,False,
32525.49,3073,fmref,False,739215.0,727400.933,True,
32525.86,3074,cosf,False,32021.5,59951.826,False,
